timestamp,movement,motor_ext_pos,motor_flex_pos
1760032774.461697,isometric,0.0004474093148019165,0.2580912411212921
1760032774.4718323,isometric,0.00012783122656401247,0.2579634189605713
1760032774.4820132,isometric,0.0003834936651401222,0.25783559679985046
1760032774.4921155,isometric,0.0003195780736859888,0.2580273449420929
1760032774.5022516,isometric,0.00012783122656401247,0.2580273449420929
1760032774.5123532,isometric,0.00025566245312802494,0.2579634189605713
1760032774.5224547,isometric,0.0001917468325700611,0.2580273449420929
1760032774.532578,isometric,0.00025566245312802494,0.2579634189605713
1760032774.5427084,isometric,0.0003834936651401222,0.2579634189605713
1760032774.5528395,isometric,0.0003834936651401222,0.2581551671028137
1760032774.5629604,isometric,0.0001917468325700611,0.2581551671028137
1760032774.5731144,isometric,0.0003834936651401222,0.2580273449420929
1760032774.5832582,isometric,0.0003195780736859888,0.2579634189605713
1760032774.5934706,isometric,0.0001917468325700611,0.2581551671028137
1760032774.6036556,isometric,0.00025566245312802494,0.2580912411212921
1760032774.6137705,isometric,0.00025566245312802494,0.25783559679985046
1760032774.623914,isometric,0.0003195780736859888,0.25777167081832886
1760032774.6340647,isometric,0.0003834936651401222,0.2578994929790497
1760032774.6441884,isometric,0.00025566245312802494,0.2579634189605713
1760032774.6543596,isometric,0.00025566245312802494,0.2578994929790497
1760032774.6644993,isometric,0.00012783122656401247,0.2581551671028137
1760032774.6746323,isometric,0.0005752405268140137,0.2578994929790497
1760032774.6847627,isometric,0.0004474093148019165,0.2580273449420929
1760032774.6949048,isometric,0.00012783122656401247,0.2580273449420929
1760032774.7050302,isometric,0.00025566245312802494,0.2580912411212921
1760032774.7152038,isometric,0.0003195780736859888,0.2580912411212921
1760032774.7253706,isometric,0.00012783122656401247,0.2581551671028137
1760032774.735513,isometric,0.00025566245312802494,0.2578994929790497
1760032774.745642,isometric,0.00025566245312802494,0.2580912411212921
1760032774.7557595,isometric,0.00025566245312802494,0.2578994929790497
1760032774.7658992,isometric,0.0001917468325700611,0.2579634189605713
1760032774.7760322,isometric,0.0003195780736859888,0.2580273449420929
1760032774.786147,isometric,0.0001917468325700611,0.2580912411212921
1760032774.7962947,isometric,0.00025566245312802494,0.2579634189605713
1760032774.8064418,isometric,0.00025566245312802494,0.2580912411212921
1760032774.81659,isometric,0.0003195780736859888,0.2578994929790497
1760032774.8267088,isometric,0.0003195780736859888,0.2580273449420929
1760032774.8368497,isometric,0.0001917468325700611,0.2579634189605713
1760032774.8469813,isometric,0.0001917468325700611,0.2582190930843353
1760032774.8571343,isometric,0.0004474093148019165,0.2580912411212921
1760032774.8673372,isometric,0.00025566245312802494,0.2580273449420929
1760032774.8775275,isometric,0.00025566245312802494,0.25783559679985046
1760032774.8876693,isometric,0.0003195780736859888,0.2579634189605713
1760032774.8977993,isometric,0.0001917468325700611,0.2580273449420929
1760032774.9079676,isometric,0.0003195780736859888,0.2580273449420929
1760032774.9180858,isometric,0.0003195780736859888,0.2580912411212921
1760032774.928228,isometric,0.0003195780736859888,0.2579634189605713
1760032774.9383597,isometric,0.0003834936651401222,0.2578994929790497
1760032774.9485116,isometric,0.0001917468325700611,0.2580273449420929
1760032774.9586303,isometric,0.0001917468325700611,0.2579634189605713
1760032774.9687488,isometric,0.0003195780736859888,0.25783559679985046
1760032774.9789019,isometric,0.00025566245312802494,0.2579634189605713
1760032774.9891405,isometric,0.0001917468325700611,0.25828298926353455
1760032774.9992788,isometric,0.00025566245312802494,0.2578994929790497
1760032775.0094209,isometric,0.00025566245312802494,0.2580273449420929
1760032775.0195796,isometric,0.0003195780736859888,0.2579634189605713
1760032775.0297353,isometric,0.00025566245312802494,0.2580912411212921
1760032775.039907,isometric,0.0003195780736859888,0.2579634189605713
1760032775.0500565,isometric,0.00025566245312802494,0.2578994929790497
1760032775.0602067,isometric,0.0001917468325700611,0.2578994929790497
1760032775.0703738,isometric,0.0001917468325700611,0.2579634189605713
1760032775.080526,isometric,0.0001917468325700611,0.2580273449420929
1760032775.0906665,isometric,0.0003195780736859888,0.2580273449420929
1760032775.100793,isometric,0.00025566245312802494,0.2580912411212921
1760032775.1109328,isometric,0.0003834936651401222,0.2578994929790497
1760032775.121073,isometric,0.00025566245312802494,0.2578994929790497
1760032775.1312008,isometric,0.00025566245312802494,0.2579634189605713
1760032775.1413527,isometric,0.00012783122656401247,0.2580912411212921
1760032775.15155,isometric,0.00025566245312802494,0.2578994929790497
1760032775.1616752,isometric,0.0001917468325700611,0.2580912411212921
1760032775.1718109,isometric,0.0003195780736859888,0.2578994929790497
1760032775.1819994,isometric,0.0003195780736859888,0.25777167081832886
1760032775.1921284,isometric,0.0003834936651401222,0.2579634189605713
1760032775.2022688,isometric,0.00025566245312802494,0.2580273449420929
1760032775.2124045,isometric,0.0003834936651401222,0.2578994929790497
1760032775.2225251,isometric,0.0003195780736859888,0.2580273449420929
1760032775.2326548,isometric,0.0003834936651401222,0.2579634189605713
1760032775.2427728,isometric,0.0001917468325700611,0.2578994929790497
1760032775.2528908,isometric,0.0001917468325700611,0.2580273449420929
1760032775.2630155,isometric,0.00012783122656401247,0.2580912411212921
1760032775.2731407,isometric,0.0001917468325700611,0.2580273449420929
1760032775.2832816,isometric,0.0003195780736859888,0.2579634189605713
1760032775.293435,isometric,0.00025566245312802494,0.2579634189605713
1760032775.3035748,isometric,0.0003195780736859888,0.2580912411212921
1760032775.3137016,isometric,0.0003195780736859888,0.2580273449420929
1760032775.3238668,isometric,0.0003834936651401222,0.2580912411212921
1760032775.3339994,isometric,0.0001917468325700611,0.2580912411212921
1760032775.3441627,isometric,0.0001917468325700611,0.2580273449420929
1760032775.3542852,isometric,0.0003834936651401222,0.25783559679985046
1760032775.3644228,isometric,0.00025566245312802494,0.2578994929790497
1760032775.3745549,isometric,0.0003834936651401222,0.25783559679985046
1760032775.384726,isometric,0.00025566245312802494,0.2578994929790497
1760032775.394852,isometric,0.00012783122656401247,0.2579634189605713
1760032775.4049654,isometric,0.00025566245312802494,0.2580912411212921
1760032775.4150984,isometric,0.0003195780736859888,0.2578994929790497
1760032775.4252174,isometric,0.0003195780736859888,0.25783559679985046
1760032775.4354014,isometric,6.391561328200623e-05,0.2578994929790497
1760032775.4455764,isometric,0.0003195780736859888,0.2578994929790497
1760032775.4562826,isometric,0.00025566245312802494,0.2580273449420929
1760032775.46645,isometric,0.00012783122656401247,0.2580912411212921
1760032775.4765837,isometric,0.00025566245312802494,0.25834688544273376
1760032775.4867043,isometric,0.00025566245312802494,0.2580273449420929
1760032775.496879,isometric,0.00025566245312802494,0.2580912411212921
1760032775.5070202,isometric,0.0001917468325700611,0.2580912411212921
1760032775.5171602,isometric,0.0003834936651401222,0.2578994929790497
1760032775.5272949,isometric,0.00025566245312802494,0.2580273449420929
1760032775.5374434,isometric,0.0001917468325700611,0.2580273449420929
1760032775.547585,isometric,0.0001917468325700611,0.2580273449420929
1760032775.55771,isometric,0.0001917468325700611,0.2580273449420929
1760032775.5678427,isometric,0.00025566245312802494,0.2578994929790497
1760032775.578043,isometric,0.00025566245312802494,0.2579634189605713
1760032775.5882,isometric,0.0004474093148019165,0.2579634189605713
1760032775.5983427,isometric,0.0003195780736859888,0.2580273449420929
1760032775.6085207,isometric,0.0003834936651401222,0.2580912411212921
1760032775.6186607,isometric,0.00025566245312802494,0.2578994929790497
1760032775.628777,isometric,0.00025566245312802494,0.2579634189605713
1760032775.6389174,isometric,0.0003834936651401222,0.2579634189605713
1760032775.6490853,isometric,0.0003195780736859888,0.2579634189605713
1760032775.6592984,isometric,0.0003195780736859888,0.2579634189605713
1760032775.6694405,isometric,0.0003834936651401222,0.2579634189605713
1760032775.6795726,isometric,0.0001917468325700611,0.2578994929790497
1760032775.689767,isometric,0.0001917468325700611,0.2579634189605713
1760032775.6999228,isometric,0.00025566245312802494,0.2580273449420929
1760032775.7100534,isometric,0.0005113249062560499,0.2579634189605713
1760032775.7202325,isometric,0.00025566245312802494,0.2579634189605713
1760032775.730387,isometric,0.0003195780736859888,0.2580273449420929
1760032775.7405748,isometric,0.00025566245312802494,0.2580273449420929
1760032775.7507296,isometric,0.0001917468325700611,0.2580273449420929
1760032775.7608905,isometric,0.0003195780736859888,0.2580912411212921
1760032775.7710319,isometric,0.0003195780736859888,0.2579634189605713
1760032775.781168,isometric,0.0003195780736859888,0.2581551671028137
1760032775.7912931,isometric,0.00025566245312802494,0.25777167081832886
1760032775.801442,isometric,0.00025566245312802494,0.2580273449420929
1760032775.811569,isometric,0.0001917468325700611,0.2581551671028137
1760032775.821712,isometric,0.0003834936651401222,0.2579634189605713
1760032775.8318536,isometric,0.0003195780736859888,0.25783559679985046
1760032775.8420346,isometric,0.0001917468325700611,0.2580273449420929
1760032775.852173,isometric,0.0003834936651401222,0.2580912411212921
1760032775.8623185,isometric,0.0001917468325700611,0.2581551671028137
1760032775.8724575,isometric,0.0003834936651401222,0.25783559679985046
1760032775.8825693,isometric,0.0003834936651401222,0.2578994929790497
1760032775.8926768,isometric,0.0004474093148019165,0.2580273449420929
1760032775.9027972,isometric,0.0003195780736859888,0.2581551671028137
1760032775.9129453,isometric,0.00025566245312802494,0.2580912411212921
1760032775.923074,isometric,0.0003834936651401222,0.2580273449420929
1760032775.9332056,isometric,0.00025566245312802494,0.2579634189605713
1760032775.9433148,isometric,0.00025566245312802494,0.2579634189605713
1760032775.953487,isometric,0.0003195780736859888,0.2579634189605713
1760032775.9636292,isometric,0.0003195780736859888,0.2580912411212921
1760032775.973772,isometric,0.0003195780736859888,0.2580273449420929
1760032775.9838939,isometric,0.0003195780736859888,0.25770774483680725
1760032775.9940145,isometric,0.0003195780736859888,0.2581551671028137
1760032776.0041254,isometric,0.0003195780736859888,0.2579634189605713
1760032776.0142603,isometric,0.00025566245312802494,0.2579634189605713
1760032776.0244105,isometric,0.00025566245312802494,0.2579634189605713
1760032776.0345702,isometric,0.0005113249062560499,0.2579634189605713
1760032776.0447116,isometric,0.00025566245312802494,0.2579634189605713
1760032776.0548615,isometric,0.0003834936651401222,0.2580912411212921
1760032776.0650084,isometric,0.00025566245312802494,0.2580912411212921
1760032776.0751655,isometric,0.00025566245312802494,0.2578994929790497
1760032776.085344,isometric,0.0001917468325700611,0.2578994929790497
1760032776.0954962,isometric,0.00012783122656401247,0.2581551671028137
1760032776.10562,isometric,0.00025566245312802494,0.2581551671028137
1760032776.1157496,isometric,6.391561328200623e-05,0.2580273449420929
1760032776.1258852,isometric,0.0003834936651401222,0.2580912411212921
1760032776.1360033,isometric,0.0003195780736859888,0.25777167081832886
1760032776.1461258,isometric,0.0003834936651401222,0.2579634189605713
1760032776.1562285,isometric,0.0003195780736859888,0.2582190930843353
1760032776.1663394,isometric,0.00025566245312802494,0.2582190930843353
1760032776.1764698,isometric,0.0003834936651401222,0.2578994929790497
1760032776.1865828,isometric,0.0001917468325700611,0.2580912411212921
1760032776.1966913,isometric,0.00025566245312802494,0.2581551671028137
1760032776.2067957,isometric,0.00025566245312802494,0.2580273449420929
1760032776.2169483,isometric,0.0004474093148019165,0.2578994929790497
1760032776.2271242,isometric,0.00025566245312802494,0.2580273449420929
1760032776.237291,isometric,0.0001917468325700611,0.2578994929790497
1760032776.2474265,isometric,0.0001917468325700611,0.2578994929790497
1760032776.257565,isometric,0.0003195780736859888,0.2578994929790497
1760032776.2676892,isometric,0.00025566245312802494,0.2580912411212921
1760032776.2778451,isometric,0.0003834936651401222,0.2579634189605713
1760032776.287964,isometric,0.00012783122656401247,0.2579634189605713
1760032776.298091,isometric,0.00025566245312802494,0.2580912411212921
1760032776.3082247,isometric,0.00012783122656401247,0.2580273449420929
1760032776.3183312,isometric,0.0003195780736859888,0.25783559679985046
1760032776.3284445,isometric,0.0001917468325700611,0.25777167081832886
1760032776.3385608,isometric,0.0003834936651401222,0.2579634189605713
1760032776.3486907,isometric,0.0003195780736859888,0.2578994929790497
1760032776.3588474,isometric,0.0003834936651401222,0.2578994929790497
1760032776.3689842,isometric,0.00012783122656401247,0.2579634189605713
1760032776.379124,isometric,0.0003834936651401222,0.2578994929790497
1760032776.3892927,isometric,0.0003195780736859888,0.2579634189605713
1760032776.3994606,isometric,0.0001917468325700611,0.2580912411212921
1760032776.4096181,isometric,0.0003834936651401222,0.2582190930843353
1760032776.41975,isometric,0.00025566245312802494,0.25783559679985046
1760032776.4298835,isometric,0.0003195780736859888,0.2580912411212921
1760032776.4400628,isometric,0.0003195780736859888,0.2580912411212921
1760032776.4502087,isometric,0.0003195780736859888,0.2580273449420929
1760032776.4603372,isometric,0.0001917468325700611,0.2579634189605713
1760032776.4704502,isometric,0.0001917468325700611,0.2580273449420929
1760032776.4805548,isometric,0.00025566245312802494,0.2580273449420929
1760032776.4906607,isometric,0.00025566245312802494,0.2579634189605713
1760032776.5007846,isometric,0.0001917468325700611,0.2580273449420929
1760032776.5109227,isometric,0.0001917468325700611,0.25783559679985046
1760032776.521068,isometric,0.0003195780736859888,0.2580273449420929
1760032776.5311768,isometric,0.0003195780736859888,0.2580912411212921
1760032776.5412784,isometric,0.0003834936651401222,0.2579634189605713
1760032776.5513813,isometric,0.00025566245312802494,0.2580273449420929
1760032776.5615046,isometric,0.0003195780736859888,0.2580273449420929
1760032776.571627,isometric,0.0003195780736859888,0.2579634189605713
1760032776.5817564,isometric,0.0001917468325700611,0.2579634189605713
1760032776.5918972,isometric,0.0001917468325700611,0.2579634189605713
1760032776.60204,isometric,0.00012783122656401247,0.2582190930843353
1760032776.6121876,isometric,0.0003834936651401222,0.2579634189605713
1760032776.622964,isometric,0.0003834936651401222,0.2580912411212921
1760032776.633107,isometric,0.00012783122656401247,0.2581551671028137
1760032776.6432514,isometric,0.0001917468325700611,0.25828298926353455
1760032776.653453,isometric,0.0003834936651401222,0.2580273449420929
1760032776.6636157,isometric,0.00025566245312802494,0.2578994929790497
1760032776.6737592,isometric,0.0001917468325700611,0.25770774483680725
1760032776.6839552,isometric,0.0001917468325700611,0.2582190930843353
1760032776.6941023,isometric,0.00025566245312802494,0.2580273449420929
1760032776.7042253,isometric,0.0003195780736859888,0.2578994929790497
1760032776.7143526,isometric,0.0003834936651401222,0.25783559679985046
1760032776.7244694,isometric,0.0001917468325700611,0.2580912411212921
1760032776.7346046,isometric,6.391561328200623e-05,0.2580273449420929
1760032776.744743,isometric,0.0001917468325700611,0.2580912411212921
1760032776.75489,isometric,0.0003195780736859888,0.2579634189605713
1760032776.7650304,isometric,0.0003195780736859888,0.2579634189605713
1760032776.7751977,isometric,0.0003195780736859888,0.2578994929790497
1760032776.785328,isometric,0.0001917468325700611,0.2578994929790497
1760032776.7954926,isometric,0.0003834936651401222,0.25777167081832886
1760032776.8056357,isometric,0.0004474093148019165,0.2580912411212921
1760032776.8157752,isometric,0.00012783122656401247,0.2579634189605713
1760032776.8259323,isometric,0.00012783122656401247,0.2580273449420929
1760032776.8360598,isometric,0.00025566245312802494,0.2578994929790497
1760032776.8462048,isometric,0.00025566245312802494,0.2578994929790497
1760032776.8563426,isometric,0.00025566245312802494,0.2579634189605713
1760032776.8664773,isometric,0.00025566245312802494,0.2580273449420929
1760032776.8766134,isometric,0.0003834936651401222,0.2578994929790497
1760032776.886767,isometric,0.0003195780736859888,0.25783559679985046
1760032776.8968947,isometric,0.00012783122656401247,0.2580273449420929
1760032776.907022,isometric,0.00025566245312802494,0.2581551671028137
1760032776.9171515,isometric,0.00012783122656401247,0.2578994929790497
1760032776.9272707,isometric,0.0001917468325700611,0.2578994929790497
1760032776.9373987,isometric,0.0001917468325700611,0.2580273449420929
1760032776.9475286,isometric,0.0003195780736859888,0.2580912411212921
1760032776.9576538,isometric,0.0001917468325700611,0.2580273449420929
1760032776.9677806,isometric,0.0001917468325700611,0.2580273449420929
1760032776.9779868,isometric,0.0001917468325700611,0.2580273449420929
1760032776.9881408,isometric,6.391561328200623e-05,0.2580273449420929
1760032776.998255,isometric,0.00012783122656401247,0.2580912411212921
1760032777.008413,isometric,0.0003195780736859888,0.2580912411212921
1760032777.0185325,isometric,0.00025566245312802494,0.2580912411212921
1760032777.0286813,isometric,0.0003834936651401222,0.2580273449420929
1760032777.0387993,isometric,0.0001917468325700611,0.2580273449420929
1760032777.0489345,isometric,0.0003834936651401222,0.2580273449420929
1760032777.0590806,isometric,0.0003834936651401222,0.2580912411212921
1760032777.0691934,isometric,0.00025566245312802494,0.2581551671028137
1760032777.0793066,isometric,0.0003195780736859888,0.2579634189605713
1760032777.08942,isometric,0.0003195780736859888,0.25777167081832886
1760032777.0995336,isometric,0.00012783122656401247,0.25783559679985046
1760032777.109683,isometric,0.0001917468325700611,0.2580273449420929
1760032777.1197968,isometric,0.00012783122656401247,0.25783559679985046
1760032777.129902,isometric,0.00025566245312802494,0.2579634189605713
1760032777.140022,isometric,0.00012783122656401247,0.2578994929790497
1760032777.150148,isometric,0.00025566245312802494,0.2578994929790497
1760032777.1602795,isometric,0.0003195780736859888,0.25764384865760803
1760032777.1703975,isometric,0.0003834936651401222,0.2578994929790497
1760032777.1805153,isometric,0.0003834936651401222,0.2579634189605713
1760032777.1906462,isometric,0.00012783122656401247,0.2582190930843353
1760032777.200779,isometric,0.0003195780736859888,0.2578994929790497
1760032777.210921,isometric,0.0004474093148019165,0.2580273449420929
1760032777.2210662,isometric,0.00025566245312802494,0.2579634189605713
1760032777.231199,isometric,0.0003834936651401222,0.2578994929790497
1760032777.2413232,isometric,0.0003195780736859888,0.2580912411212921
1760032777.251463,isometric,0.00025566245312802494,0.2579634189605713
1760032777.2615764,isometric,0.00025566245312802494,0.2580273449420929
1760032777.2716947,isometric,0.0003195780736859888,0.2580273449420929
1760032777.2818303,isometric,0.0003195780736859888,0.2578994929790497
1760032777.291953,isometric,0.00025566245312802494,0.2578994929790497
1760032777.3020835,isometric,0.0003195780736859888,0.2581551671028137
1760032777.312216,isometric,0.0001917468325700611,0.2578994929790497
1760032777.322343,isometric,6.391561328200623e-05,0.2579634189605713
1760032777.332477,isometric,0.00025566245312802494,0.2579634189605713
1760032777.342617,isometric,0.0003834936651401222,0.2578994929790497
1760032777.3527558,isometric,0.0003195780736859888,0.2579634189605713
1760032777.3628983,isometric,0.0003195780736859888,0.2578994929790497
1760032777.3730235,isometric,0.0003834936651401222,0.25783559679985046
1760032777.3832335,isometric,0.0003195780736859888,0.2579634189605713
1760032777.3934288,isometric,0.0003834936651401222,0.2580912411212921
1760032777.4035988,isometric,0.0003834936651401222,0.2578994929790497
1760032777.4137459,isometric,0.0003195780736859888,0.2579634189605713
1760032777.4238815,isometric,0.0003834936651401222,0.2578994929790497
1760032777.4340086,isometric,0.0001917468325700611,0.2578994929790497
1760032777.4441264,isometric,0.0003195780736859888,0.2580273449420929
1760032777.4542618,isometric,0.0005113249062560499,0.2580273449420929
1760032777.464396,isometric,0.00025566245312802494,0.2578994929790497
1760032777.474517,isometric,0.0001917468325700611,0.25783559679985046
1760032777.484662,isometric,0.0003195780736859888,0.2579634189605713
1760032777.4947858,isometric,0.0001917468325700611,0.2578994929790497
1760032777.5049133,isometric,0.0001917468325700611,0.2579634189605713
1760032777.515061,isometric,0.0003195780736859888,0.2578994929790497
1760032777.5252047,isometric,0.0001917468325700611,0.2580912411212921
1760032777.535368,isometric,0.00025566245312802494,0.2579634189605713
1760032777.5455256,isometric,0.0003195780736859888,0.2582190930843353
1760032777.5556557,isometric,0.0003834936651401222,0.2579634189605713
1760032777.5658283,isometric,0.00025566245312802494,0.2582190930843353
1760032777.5759745,isometric,0.0003195780736859888,0.2580912411212921
